,id,imdb_id,production_company
2,8601.0,tt0408236,Tim Burton Productions
3,20004.0,tt0408236,"Zanuck Company, The"
4,49325.0,tt0408236,Parkes+MacDonald Image Nation
0,2.0,tt0465234,Walt Disney Pictures
1,130.0,tt0465234,Jerry Bruckheimer Films
2,831.0,tt0465234,Saturn Films
3,19097.0,tt0465234,Junction Entertainment
4,20012.0,tt0465234,Sparkler Entertainment
5,20013.0,tt0465234,NT2 Productions
0,3060.0,tt0855824,Soudaine Compagnie
1,8041.0,tt0855824,Homegreen Films
2,18367.0,tt0855824,Centre National de la Cinématographie (CNC)
3,78242.0,tt0855824,New Crowned Hope
4,94958.0,tt0855824,EMI Music Taiwan
5,94959.0,tt0855824,Dama Orchestra Malaysia
6,94960.0,tt0855824,Government Information Office of the Republic of China
0,14.0,tt0469494,Miramax Films
1,178.0,tt0469494,Ghoulardi Film Company
2,838.0,tt0469494,Paramount Vantage
0,823.0,tt0067958,Telepool
1,28567.0,tt0067958,Neoplanta Film
0,33.0,tt0472062,Universal Pictures
1,2030.0,tt0472062,Participant Productions
2,2031.0,tt0472062,Playtone Production
0,2532.0,tt0070825,Batjac Productions
0,306.0,tt0758730,Twentieth Century Fox Film Corporation
1,444.0,tt0758730,Dune Entertainment
2,1302.0,tt0758730,Davis Entertainment
3,19747.0,tt0758730,Brandywine Productions
0,441.0,tt0841046,Columbia Pictures Corporation
1,10105.0,tt0841046,Apatow Productions
0,31793.0,tt0417056,Paris Hilton Entertainment
1,31794.0,tt0417056,Pledge This Holdings
0,3804.0,tt0450972,Shakespeare Film Company
0,1989.0,tt0960790,barefoot films
0,1885.0,tt0102789,Silver Pictures
1,3268.0,tt0102789,Home Box Office (HBO)
2,4657.0,tt0102789,Cinema Plus
3,12089.0,tt0102789,Indigo Productions
0,30666.0,tt0489458,RT Features
1,33792.0,tt0489458,Primo Filmes
2,81036.0,tt0489458,Tristero Filmes
3,93181.0,tt0489458,Branca Filmes
4,93182.0,tt0489458,Geração Conteúdo
0,308.0,tt0427309,The Weinstein Company
1,3298.0,tt0427309,Harpo Films
2,8801.0,tt0427309,Marshall Production
0,727.0,tt0461804,TV Productions LTD And Beijing Hop Culture Co
0,497.0,tt0760329,Revolution Studios
1,1267.0,tt0760329,Ecosse Films
2,10157.0,tt0760329,Beacon Pictures
3,10221.0,tt0760329,Walden Media
0,3585.0,tt0991178,David Eick Productions
1,7534.0,tt0991178,R&D TV
2,11281.0,tt0991178,Universal Network Television
3,11282.0,tt0991178,USA Cable Entertainment
0,5632.0,tt0220644,Milky Way Image Company
0,412.0,tt0431308,Wendy Finerman Productions
1,1088.0,tt0431308,Alcon Entertainment
2,17449.0,tt0431308,Grosvenor Park Productions
0,769.0,tt0841032,Destination Films
1,1634.0,tt0841032,Truenorth Productions
2,2365.0,tt0841032,Capital Arts Entertainment
3,2448.0,tt0841032,Yari Film Group
4,5677.0,tt0841032,Flavor Unit Entertainment
0,158.0,tt0988595,Spyglass Entertainment
1,711.0,tt0988595,Fox 2000 Pictures
2,6332.0,tt0988595,Dune Entertainment III
0,2370.0,tt0069226,Merchant Ivory Productions
0,441.0,tt0047200,Columbia Pictures Corporation
0,3632.0,tt0058500,Romulus Films
0,346.0,tt0241663,VideoFilmes
0,419.0,tt0058548,Embassy Pictures Corporation
0,2429.0,tt0439547,Conspiração Filmes
1,13969.0,tt0439547,Globo Filmes
2,77681.0,tt0439547,ZCL Produções Artísticas
3,77682.0,tt0439547,Columbia TriStar Filmes do Brasil
0,5070.0,tt0051720,Shôchiku Eiga
0,449.0,tt0795493,Virtual Studios
1,856.0,tt0795493,Wild Bunch
2,1721.0,tt0795493,Iberville Productions
0,4056.0,tt0463850,Hallmark Entertainment
0,3714.0,tt0424287,Here Films
0,2140.0,tt0986264,Aamir Khan Productions
1,2320.0,tt0986264,UTV Motion Pictures
2,3202.0,tt0986264,Walt Disney Studios Home Entertainment
3,3661.0,tt0986264,PVR Cinemas
0,1931.0,tt0058275,Filmové Studio Barrandov
0,6366.0,tt0372873,Younggu-Art Movies
1,11420.0,tt0372873,Showbox Entertainment
0,1872.0,tt1032856,Bleiberg Entertainment
1,1873.0,tt1032856,Sophie Dulac Productions
0,3631.0,tt1038988,Filmax
0,3490.0,tt0259822,Media Talent Group
1,21869.0,tt0259822,Möbius Entertainment
0,538.0,tt0065398,EMI Films Ltd.
0,6417.0,tt0423382,Film i Väst
1,6690.0,tt0423382,Sandrew Metronome Distribution
2,17540.0,tt0423382,Kanal 5
0,1062.0,tt0460780,Boll Kino Beteiligungs GmbH & Co. KG
1,1063.0,tt0460780,Brightlight Pictures
2,1064.0,tt0460780,Herold Productions
0,1030.0,tt0780516,Magnolia Pictures
1,1472.0,tt0780516,Delux Productions
2,5357.0,tt0780516,Zero Gravity Management
3,10843.0,tt0780516,Future Films
4,11776.0,tt0780516,Film Fund Luxembourg
5,18621.0,tt0780516,Pierce/Williams Entertainment
0,28810.0,tt0356453,Libido Cine
1,28811.0,tt0356453,Aquafilms
2,28812.0,tt0356453,Filmanova
0,2683.0,tt0456041,Rai Cinema
1,7699.0,tt0456041,Palomar
2,33729.0,tt0456041,Dodici Dicembre
0,4.0,tt1060277,Paramount Pictures
1,11461.0,tt1060277,Bad Robot
0,10254.0,tt0951216,Millennium Films
1,52046.0,tt0951216,verture Films
0,1370.0,tt0345461,Castel Film Romania
1,2100.0,tt0345461,Andrew Stevens Entertainment
2,7793.0,tt0345461,Donald Kushner Entertainment
0,620.0,tt0399095,Centropolis Film Productions
0,925.0,tt0896798,Nu Image Films
1,10254.0,tt0896798,Millennium Films
0,24747.0,tt0063483,Kayos Productions
0,3960.0,tt0422401,ArieScope Pictures
0,18203.0,tt0076910,Lion's Gate Films
0,1204.0,tt0857295,Ascendant Pictures
1,2248.0,tt0857295,A-Mark Entertainment
2,4305.0,tt0857295,Film Tiger
3,4307.0,tt0857295,Rifkin-Eberts
0,2811.0,tt0760311,Neo Art & Logic
1,52465.0,tt0760311,Quiet Man Productions
0,8411.0,tt0025948,Metro-Goldwyn-Mayer (MGM)
0,3245.0,tt0031851,First National Pictures
1,6194.0,tt0031851,Warner Bros.
0,7698.0,tt0065542,National General Pictures
0,8411.0,tt0019074,Metro-Goldwyn-Mayer (MGM)
0,5488.0,tt0015016,Fox Film Corporation
0,5488.0,tt0011358,Fox Film Corporation
0,5488.0,tt0017463,Fox Film Corporation
0,4749.0,tt0099753,Kadokawa Haruki Jimusho
0,11884.0,tt0385586,J.C.Staff
1,13412.0,tt0385586,Imagica
2,55494.0,tt0385586,Sony PCL
0,822.0,tt0808506,Happinet Pictures
1,2073.0,tt0808506,Kadokawa Pictures
2,4288.0,tt0808506,Madhouse
3,9068.0,tt0808506,Kadokawa Shoten Publishing Co.
4,12540.0,tt0808506,Memory Tech
5,12541.0,tt0808506,Q-Tec
6,12542.0,tt0808506,Toki wo Kakeru Shôjo Seisaku Iinkai 2006
0,3025.0,tt0837803,Brandman Productions
1,54712.0,tt0837803,CinemaLab
0,1714.0,tt0070913,Les Films Concordia
1,1766.0,tt0070913,Dieter Geissler Filmproduktion
2,10000.0,tt0070913,Compagnia Cinematografica Champion
0,763.0,tt0479968,Intermedia Films
1,1088.0,tt0479968,Alcon Entertainment
2,2073.0,tt0479968,Kadokawa Pictures
3,20363.0,tt0479968,Equity Pictures Medienfonds GmbH & Co. KG IV
0,2780.0,tt0486578,Cube Vision
0,126.0,tt0880578,Lakeshore Entertainment
1,2397.0,tt0880578,Cohen/Pearl Productions
2,3287.0,tt0880578,Screen Gems
0,925.0,tt0462499,Nu Image Films
1,1632.0,tt0462499,Lionsgate
2,10254.0,tt0462499,Millennium Films
3,10405.0,tt0462499,Emmett/Furla Films
4,20363.0,tt0462499,Equity Pictures Medienfonds GmbH & Co. KG IV
0,746.0,tt0770810,MTV Films
1,806.0,tt0770810,Téléfilm Canada
2,860.0,tt0770810,Celluloid Dreams
3,2743.0,tt0770810,Astral Media
4,8582.0,tt0770810,Canadian Film or Video Production Tax Credit (CPTC)
5,11550.0,tt0770810,Corus Entertainment
6,11551.0,tt0770810,Movie Central Network
7,11569.0,tt0770810,Chum Television
8,11576.0,tt0770810,Ontario Media Development Corporation (OMDC)
9,11635.0,tt0770810,"Movie Network, The (TMN)"
10,12116.0,tt0770810,Shaw Rocket Fund
11,20170.0,tt0770810,Canadian Television Fund
12,22208.0,tt0770810,Harold Greenberg Fund
13,23486.0,tt0770810,Sienna Films
14,54606.0,tt0770810,Ontario Film and Television Tax Credit (OFTTC)
15,57498.0,tt0770810,Canada Television and Cable Production Fund License Program (CTCPF)
0,508.0,tt1073498,Regency Enterprises
1,10104.0,tt1073498,New Regency Pictures
0,838.0,tt0406759,Paramount Vantage
1,4622.0,tt0406759,VN Productions
0,4.0,tt0489282,Paramount Pictures
1,2608.0,tt0489282,Happy Madison Productions
2,3251.0,tt0489282,Pelican Productions LLC
0,11565.0,tt0785007,The Safran Company
1,12026.0,tt0785007,Gold Circle Films
2,92137.0,tt0785007,Dead Fiancée Productions
0,7025.0,tt0073152,Westdeutscher Rundfunk (WDR)
1,27992.0,tt0073152,Wim Wenders Productions
0,33.0,tt0411477,Universal Pictures
1,552.0,tt0411477,Dark Horse Entertainment
2,840.0,tt0411477,Lawrence Gordon Productions
3,2735.0,tt0411477,Mid Atlantic Films
4,7295.0,tt0411477,Relativity Media
5,21498.0,tt0411477,Internationale Filmproduktion Eagle
0,2376.0,tt0780536,Blueprint Pictures
1,7419.0,tt0780536,Scion Films
2,9349.0,tt0780536,Film4
3,10146.0,tt0780536,Focus Features
4,20899.0,tt0780536,Twins Financing
0,8411.0,tt0063599,Metro-Goldwyn-Mayer (MGM)
0,64.0,tt0058203,Les Productions Artistes Associés
0,1597.0,tt0106579,DSM III
1,6194.0,tt0106579,Warner Bros.
0,9.0,tt0086650,Gaumont
1,1037.0,tt0086650,Les Films du Livradois
2,16804.0,tt0086650,France 3 Cinema
0,8622.0,tt0035440,Charter Film Productions
0,6111.0,tt0814666,Arte France
1,8469.0,tt0814666,Louverture Films
0,7025.0,tt0070904,Westdeutscher Rundfunk (WDR)
1,10932.0,tt0070904,The Criterion Collection
0,11446.0,tt0318590,Lereby Productions
1,13969.0,tt0318590,Globo Filmes
2,93190.0,tt0318590,Cineluz - Produções Cinematográficas Lda.
0,208.0,tt0825236,Bac Films
1,2280.0,tt0825236,Les Films des Tournelles
2,2281.0,tt0825236,Les Films de Beyrouth
3,2282.0,tt0825236,Roissy Films
4,2283.0,tt0825236,Sunnyland
5,6916.0,tt0825236,Arte France Cinéma
6,18367.0,tt0825236,Centre National de la Cinématographie (CNC)
7,22625.0,tt0825236,Fonds Sud Cinéma
8,25818.0,tt0825236,Ministère de la Culture et de la Communication
9,72598.0,tt0825236,Ministère des Affaires étrangères et du Développement International
10,77292.0,tt0825236,Cinéfondation
11,78994.0,tt0825236,Ministère Libanais de la Culture
0,4098.0,tt0901507,Carnaby International
1,4249.0,tt0901507,Hanover Films
0,6705.0,tt0800099,Filmfour
1,16486.0,tt0800099,Parallel Film Productions
2,37764.0,tt0800099,Sony BMG Feature Films
3,43790.0,tt0800099,Nitrate Films
0,11147.0,tt0780492,Canvas Pictures
1,11148.0,tt0780492,LMG Pictures
2,11149.0,tt0780492,Rebellion Pictures
0,13479.0,tt0025004,Edward Small Productions
0,2150.0,tt0484877,Greenestreet Films
1,2151.0,tt0484877,Fugitive Films
2,2226.0,tt0484877,Media 8 Entertainment
3,89157.0,tt0484877,The Pleasure Company Inc.
0,306.0,tt0028141,Twentieth Century Fox Film Corporation
1,13630.0,tt0028141,Darryl F. Zanuck Productions
0,1988.0,tt0099817,Epic Productions
1,3603.0,tt0099817,Vision International
2,4109.0,tt0099817,Vision PDG
3,17915.0,tt0099817,Trans World Entertainment (TWE)
0,3568.0,tt0780622,Teeth
0,7833.0,tt0094918,Pacific Trust
0,4952.0,tt0083296,Canadian Film Development Corporation (CFDC)
1,6160.0,tt0083296,Filmplan
2,6161.0,tt0083296,Victor Solnicki Productions
0,4813.0,tt0497876,Maki Production
1,9177.0,tt0497876,Eisei Gekijo
2,9222.0,tt0497876,Excellent Film
0,33.0,tt0494652,Universal Pictures
1,158.0,tt0494652,Spyglass Entertainment
0,2609.0,tt0770752,De Line Pictures
1,6194.0,tt0770752,Warner Bros.
0,6194.0,tt0033677,Warner Bros.
0,2230.0,tt0780486,MGM Television
1,52012.0,tt0780486,Coproducción Canadá-USA
0,11522.0,tt0892375,National Geographic Entertainment
1,80711.0,tt0892375,3ality Digital Entertainment
0,2009.0,tt0945356,Maipo Film- og TV Produksjon
0,4006.0,tt0034891,Two Cities Films
0,1728.0,tt0061042,Sandrews
1,7446.0,tt0061042,Svenska Filminstitutet (SFI)
2,94779.0,tt0061042,Studio ABC
0,364.0,tt0078259,The Rank Organisation
1,11561.0,tt0078259,Recorded Picture Company (RPC)
2,14698.0,tt0078259,Jeremy Thomas Productions
0,444.0,tt0489099,Dune Entertainment
1,7384.0,tt0489099,Hypnotic
2,10104.0,tt0489099,New Regency Pictures
0,225.0,tt0807054,BIM Distribuzione
1,315.0,tt0807054,Filmstiftung Nordrhein-Westfalen
2,3012.0,tt0807054,Pathé Distribution
3,6555.0,tt0807054,Polish Film Institute
4,7680.0,tt0807054,Tornasol Films
5,9349.0,tt0807054,Film4
6,11894.0,tt0807054,SPI International
7,12695.0,tt0807054,Sixteen Films
8,19929.0,tt0807054,EMC Produktion
9,19932.0,tt0807054,Filmcoopi Zürich
0,3020.0,tt0937347,Havenwood Media
1,3021.0,tt0937347,Turkey Ranch Productions
0,33.0,tt0832266,Universal Pictures
1,694.0,tt0832266,StudioCanal
2,10163.0,tt0832266,Working Title Films
3,49123.0,tt0832266,Ringerike Erste Filmproduktion
0,882.0,tt0048198,Toho Company
0,5488.0,tt0018909,Fox Film Corporation
0,2088.0,tt0485851,NALA Films
0,5488.0,tt0018972,Fox Film Corporation
0,5358.0,tt0395421,Canal+
1,6962.0,tt0395421,CNC
2,7089.0,tt0395421,France2 Cinéma
0,5.0,tt0443274,Columbia Pictures
1,333.0,tt0443274,Original Film
2,4169.0,tt0443274,Kanzaman
3,7295.0,tt0443274,Relativity Media
4,31604.0,tt0443274,Art In Motion
0,4.0,tt0416236,Paramount Pictures
1,862.0,tt0416236,The Kennedy/Marshall Company
0,491.0,tt1023481,Summit Entertainment
1,2378.0,tt1023481,Offspring Entertainment
2,9195.0,tt1023481,Touchstone Pictures
0,2320.0,tt0449994,UTV Motion Pictures
1,3579.0,tt0449994,Ashutosh Gowariker Productions Pvt. Ltd.
0,5488.0,tt0020702,Fox Film Corporation
0,4983.0,tt0282599,Sidus Pictures
1,6596.0,tt0282599,UniKorea Pictures
2,11832.0,tt0282599,Blue Cinema
3,11833.0,tt0282599,Dream Venture Capital
0,5488.0,tt0021508,Fox Film Corporation
0,2224.0,tt0826547,Plum Pictures
1,62329.0,tt0826547,GWS Media
0,5122.0,tt1001562,Parallel Films
0,5.0,tt0467200,Columbia Pictures
1,258.0,tt0467200,Scott Rudin Productions
2,288.0,tt0467200,BBC Films
3,2054.0,tt0467200,Ruby Films
4,7295.0,tt0467200,Relativity Media
5,10146.0,tt0467200,Focus Features
0,2245.0,tt0425413,Entertainment Films
1,2246.0,tt0425413,Material Entertainment
2,6847.0,tt0425413,Beech Hill Films
0,882.0,tt0424430,Toho Company
1,1393.0,tt0424430,Tokyo Broadcasting System (TBS)
2,3363.0,tt0424430,Mainichi Broadcasting System (MBS)
3,9149.0,tt0424430,Shogakukan
4,32441.0,tt0424430,Hakuhodo
5,78015.0,tt0424430,Stardust Pictures (SDP)
0,5488.0,tt0022353,Fox Film Corporation
0,2740.0,tt0854678,Jigsaw Productions
0,3502.0,tt0427582,Alquimia Cinema
1,7680.0,tt0427582,Tornasol Films
0,2644.0,tt0772168,Benedek Films
0,1370.0,tt0457090,Castel Film Romania
1,2100.0,tt0457090,Andrew Stevens Entertainment
0,1460.0,tt0034936,Loew's
1,8411.0,tt0034936,Metro-Goldwyn-Mayer (MGM)
0,4.0,tt0040317,Paramount Pictures
0,2.0,tt0997047,Walt Disney Pictures
0,347.0,tt0443649,Centropolis Entertainment
1,923.0,tt0443649,Legendary Pictures
2,6194.0,tt0443649,Warner Bros.
3,9137.0,tt0443649,Moonlighting Films
4,10884.0,tt0443649,The Department of Trade and Industry of South Africa
0,507.0,tt0200465,Atlas Entertainment
1,748.0,tt0200465,Mosaic Media Group
2,2729.0,tt0200465,Omnilab Media
3,7295.0,tt0200465,Relativity Media
4,37774.0,tt0200465,Skyline (Baker St)
0,134.0,tt0483607,Rogue Pictures
1,1224.0,tt0483607,Intrepid Pictures
2,7419.0,tt0483607,Scion Films
3,9137.0,tt0483607,Moonlighting Films
4,19855.0,tt0483607,Internationale Filmproduktion Blackbird Dritte
5,20241.0,tt0483607,Crystal Sky Pictures
0,306.0,tt0451079,Twentieth Century Fox Film Corporation
1,9383.0,tt0451079,Blue Sky Studios
2,11749.0,tt0451079,Twentieth Century Fox Animation
0,860.0,tt0808279,Celluloid Dreams
1,2458.0,tt0808279,Tartan Films
2,9349.0,tt0808279,Film4
3,11509.0,tt0808279,Warner Independent Pictures (WIP)
0,264.0,tt0813547,Studio Babelsberg
1,424.0,tt0813547,Babelsberg Film GmbH
2,2169.0,tt0813547,Magnolia Filmproduktion
3,2406.0,tt0813547,Filmförderung Hamburg
4,4606.0,tt0813547,Zweites Deutsches Fernsehen (ZDF)
5,10746.0,tt0813547,Josef Aichholzer Filmproduktion
6,44113.0,tt0813547,Beta Cinema
0,886.0,tt0416044,Kinokompaniya CTB
1,1972.0,tt0416044,X-Filme Creative Pool
2,11996.0,tt0416044,Andreevsky Flag Film Company
3,16522.0,tt0416044,Kinofabrika
4,16524.0,tt0416044,Eurasia Film Production
0,4.0,tt0811138,Paramount Pictures
1,11843.0,tt0811138,Goldcrest Pictures
2,15742.0,tt0811138,Internationale Filmproduktion
0,2885.0,tt0475998,Starz Animation
1,3204.0,tt0475998,Big Idea Productions
2,10280.0,tt0475998,Arc Productions
0,3240.0,tt0848557,Artfire Films
0,273.0,tt0472160,Tatira-Hiller Productions
1,491.0,tt0472160,Summit Entertainment
2,2053.0,tt0472160,Grosvenor Park Media Ltd.
3,2308.0,tt0472160,Type A Films
0,345.0,tt0870090,O2 Filmes
1,4887.0,tt0870090,Fox Filmes do Brasil
2,13969.0,tt0870090,Globo Filmes
3,23906.0,tt0870090,Petrobrás
0,4870.0,tt0905979,consolidated documentaries
0,6194.0,tt0040974,Warner Bros.
0,39242.0,tt1166827,Gentle Machine Productions LLC
0,235.0,tt0386820,Nordisk Film
1,3389.0,tt0386820,TV2
2,13210.0,tt0386820,ntc
0,2426.0,tt0807721,Les Films du Poisson
0,17.0,tt0902272,Warner Bros. Entertainment
1,2785.0,tt0902272,Warner Bros. Animation
2,9993.0,tt0902272,DC Entertainment
0,4886.0,tt0398237,Lichthof Productions Ltd.
0,7301.0,tt0496319,Elixir Films
1,14645.0,tt0496319,Entertainment Farm (EF)
2,46317.0,tt0496319,Barracuda Films
0,1422.0,tt0455805,Killer Films
0,1516.0,tt0056049,Kindai Eiga Kyokai
0,846.0,tt0486674,2929 Productions
1,4700.0,tt0486674,Linson Entertainment
2,8769.0,tt0486674,Art Linson Productions
3,11391.0,tt0486674,Tribeca Productions
0,2380.0,tt0420740,Palomar Pictures
1,10970.0,tt0420740,Blueeyes Productions
2,24701.0,tt0420740,Pink Productions
0,4.0,tt0064253,Paramount Pictures
0,4777.0,tt0107953,Ozla Productions
0,3445.0,tt0970468,Kudos Productions Ltd.
1,10146.0,tt0970468,Focus Features
2,16880.0,tt0970468,Shine Pictures
3,20899.0,tt0970468,Twins Financing
4,56982.0,tt0970468,Keylight Productions
0,3058.0,tt0453548,Crossroads Films
0,737.0,tt0804505,Sidney Kimmel Entertainment
1,1838.0,tt0804505,Firm Films
2,10039.0,tt0804505,Anonymous Content
0,3295.0,tt0878652,Raw Feed
0,306.0,tt0034241,Twentieth Century Fox Film Corporation
0,81962.0,tt0389235,Youth House Productions
1,81963.0,tt0389235,Fader Films
0,4349.0,tt0988108,Amrion
1,6182.0,tt0988108,Eesti Televisioon
0,429.0,tt0468569,DC Comics
1,923.0,tt0468569,Legendary Pictures
2,6194.0,tt0468569,Warner Bros.
3,9993.0,tt0468569,DC Entertainment
4,9996.0,tt0468569,Syncopy
0,5488.0,tt0023955,Fox Film Corporation
0,109.0,tt0060647,Rome Paris Films
1,14679.0,tt0060647,Anouchka Films
2,27260.0,tt0060647,S.E.P.I.C.
0,64111.0,tt0086102,John Sexton Productions
0,8139.0,tt0468442,Copacetic Pictures
0,2100.0,tt0443450,Andrew Stevens Entertainment
1,3495.0,tt0443450,Steamroller Productions
2,5388.0,tt0443450,Sony Pictures Home Entertainment
0,2958.0,tt0814130,Bentley Filmgroup
1,4143.0,tt0814130,Eden Wurmfeld Films
2,4144.0,tt0814130,Hammer The Movie
0,491.0,tt1023111,Summit Entertainment
1,551.0,tt1023111,Mandalay Pictures
2,23423.0,tt1023111,Baumgarten Management and Productions (BMP)
0,1030.0,tt1032854,Magnolia Pictures
0,220.0,tt0018192,Pathé Consortium Cinéma
1,1237.0,tt0018192,Société générale des films
2,9005.0,tt0018192,Films Abel Gance
3,9006.0,tt0018192,Isepa-Wengeroff Film GmbH
4,27693.0,tt0018192,Ciné France
5,82280.0,tt0018192,Société Westi
0,2798.0,tt0940709,Columbia Pictures Film Production Asia
0,4.0,tt0817538,Paramount Pictures
1,10105.0,tt0817538,Apatow Productions
0,925.0,tt0254252,Nu Image Films
1,4517.0,tt0254252,Locomotion Films
0,308.0,tt0796307,The Weinstein Company
1,16116.0,tt0796307,Fidecine
2,89636.0,tt0796307,Creando Films
3,89637.0,tt0796307,Potomac Pictures
0,5381.0,tt0381668,Backup Films
1,61201.0,tt0381668,Anna Sanders Films
2,71237.0,tt0381668,Downtown Pictures
0,769.0,tt0499570,Destination Films
1,3923.0,tt0499570,Strand Releasing
2,11571.0,tt0499570,Samson Films
3,19950.0,tt0499570,Slipstream
0,882.0,tt0073373,Toho Company
1,1344.0,tt0073373,Henry G. Saperstein Enterprises Inc.
0,4.0,tt0022074,Paramount Pictures
0,306.0,tt0395119,Twentieth Century Fox Film Corporation
1,2029.0,tt0395119,Estudios Picasso
2,2975.0,tt0395119,NBC Universal Global Networks
3,3315.0,tt0395119,Origen Producciones Cinematograficas S.A.
